Id,DealName,CompanyId,DealDate,InvestmentBankId,SourcingId,TransactionTypeId,EstimateEquityInvestment,SaleDate,SalePrice,SaleType,BuyingSponserId,SellingSponserId,StatusId,PortfolioCompanyStatus,ActiveStagesId,PassedRationale,DealLeadId,AdditionalDescription,CreatedAt,CreatedBy,UpdatedAt,UpdatedBy
DT_220,,COM_213,2017-05-01 00:00:00,COM_292,,,,,,,,,6.0,,,,EMP_005,Chain of full-service daytime cafés focused on breakfast and brunch offerings,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_221,,COM_456,2017-06-01 00:00:00,COM_427,,,,,,,,,6.0,,,,EMP_006,Snack brand offering whole-food protein bars,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_222,,COM_364,2017-03-01 00:00:00,,1.0,3.0,,,,,,,6.0,,,Bid Rejected,EMP_001,"AVF add-on with 16 stores (10 Ashley stores) operating in Cincinnati, Dayton, and Columbus",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_223,,COM_126,2017-06-01 00:00:00,COM_355,,,,,,,,,6.0,,1.0,Other,EMP_007,Provider of consumables for L&D and NICU departments,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_224,,COM_508,2017-06-01 00:00:00,COM_353,,,,,,,,,6.0,,5.0,Other,EMP_009,Behavioral health with focus on addiction services; NDA in process,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_225,,COM_177,2017-06-01 00:00:00,COM_353,,,,,,,,,6.0,,5.0,Other,EMP_008,"Vertically integrated, national care system dedicated to eating disorders; NDA in process",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_226,,COM_593,2017-06-01 00:00:00,COM_289,,,,,,,,,6.0,,,,EMP_005,Manufacturer of branded and private label dental consumables,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_227,Apex,COM_040,2017-05-22 00:00:00,COM_353,2.0,2.0,,,,,,,6.0,,5.0,Financial Performance,EMP_006,"Manufacturer of single-use interventional products, primarily targeted towards Interventional Radiologists",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_228,,COM_084,2017-06-27 00:00:00,COM_382,,,,,,,,,6.0,,,,EMP_001,Fast casual rotisserrie chicken brand with 459 restaurants across 33 states,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_229,,COM_468,2017-06-01 00:00:00,COM_066,,,,,,,,,6.0,,,,EMP_007,Provides integrated set of services to pharma companies to drive higher rates of penetration and compliance for specialty drugs; CVS Health divestiture; NDA in process,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_230,,COM_338,2017-04-01 00:00:00,COM_140,,,,,,,,,6.0,,1.0,Risk Profile,EMP_009,Mallinckrodt spin-out of vertically integrated controlled substances generics business,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_231,,COM_460,2017-06-01 00:00:00,COM_304,,,,,,,,,6.0,,1.0,Too Small,EMP_008,Largest independent provider of on-site radiology services in California / one of largest groups in the U.S.,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_232,,COM_339,2017-07-18 00:00:00,COM_269,,,,,,,,,6.0,,,,EMP_005,Supplier and distributor of nutrition & care products for pets,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_233,,COM_489,2017-05-09 00:00:00,COM_235,2.0,2.0,,,,,,,6.0,,,On Hold,EMP_006,"Franchisee of Little Caesars, Dunkin' and Wingstop with 443 locations across the US and Mexico",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_234,,COM_572,2017-04-01 00:00:00,,,,,,,,,,6.0,,,,EMP_001,1-800 CONTACTS add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_235,,COM_229,2017-04-01 00:00:00,,,,,,,,,,6.0,,4.0,Bid Rejected,EMP_007,Phillips add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_236,,COM_124,2017-07-28 00:00:00,COM_235,,,,,,,,,6.0,,,,EMP_009,Operator of 36 dental restoration and dental implant treatment centers,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_237,,COM_539,2017-07-16 00:00:00,COM_586,2.0,2.0,,,,,,,6.0,,,Bid Rejected,EMP_008,Branded wood pellet grills & smokers,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_238,Jagger,COM_335,2017-07-13 00:00:00,COM_427,2.0,2.0,,,,,,,6.0,,,Risk Profile,EMP_005,Largest concierge provider of membership-based private healthcare services,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_239,Frohman,COM_218,2014-08-15 00:00:00,COM_581,2.0,,,,,,,,6.0,,,,EMP_006,CTI Foods add-on; re-submitted bid to management - awaiting feedback,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_240,,COM_315,2017-08-09 00:00:00,COM_269,,,,,,,,,6.0,,,,EMP_001,"Designer, manufacturer, and marketer of bath accessories and home goods to retailers across North America",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_241,,COM_484,2017-07-24 00:00:00,COM_269,,,,,,,,,6.0,,,,EMP_007,Operator of 383 general merchandise stores across 26 states,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_242,,COM_542,2017-08-30 00:00:00,COM_066,,,,,,,,,6.0,,,,EMP_001,"Provider of commercial kitchen equipment, restaurant supplies & design services",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_243,,COM_561,2017-08-09 00:00:00,COM_318,,,,,,,,,6.0,,,,EMP_007,Provider of food and dining management services to healthcare end market (senior living and hospitals),2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_244,,COM_345,2017-06-01 00:00:00,,,,,,,,,,6.0,,,Management Not Ready,EMP_009,"Give & Go add-on; donut plant in Springfield, IL; current revenue of $12mm and capacity for $50-$60mm",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_245,,COM_336,2017-08-11 00:00:00,COM_586,,,,,,,,,6.0,,1.0,Other,EMP_008,Full-service healtcare information services vendor,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_246,,COM_073,2017-08-11 00:00:00,COM_253,,,,,,,,,6.0,,,,EMP_005,Dental support organization with 147 offices across the eastern Unted States,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_247,,COM_137,2016-10-01 00:00:00,,,,,,,,,,6.0,,,,EMP_006,Coventry's workers' comp segment; potential carve-out opportunity,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_248,,COM_316,2016-10-01 00:00:00,,,,,,,,,,6.0,,5.0,Other,EMP_001,Provider of minimally invasive spine surgery operating 7 U.S. centers,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_249,,COM_459,2016-10-01 00:00:00,COM_057,,,,,,,,,6.0,,,,EMP_007,Party City add-on; conducting due diligence,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_250,,COM_391,2017-07-01 00:00:00,COM_581,,,,,,,,,6.0,,,,EMP_001,Full-service casual dining concept,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_251,,COM_445,2017-07-01 00:00:00,COM_361,,,,,,,,,6.0,,,,EMP_007,Fast-casual Mexican restaurant,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_252,,COM_599,2017-06-01 00:00:00,COM_363,,,,,,,,,6.0,,,,EMP_009,"Pure play online retailer of VMS, natural/organic personal care, and other health and wellness products",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_253,,COM_127,2017-08-01 00:00:00,COM_581,,,,,,,,,6.0,,,,EMP_008,"Family-owned and operated warehouse company offering public and contract storage in refrigerated, frozen, and dry environments",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_254,Diamond,COM_166,2017-09-05 00:00:00,COM_362,2.0,1.0,,,,,,,6.0,,,Bid Rejected,EMP_005,Grower and distributor of fresh fruits and vegetables,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_255,Marlin,COM_344,2016-10-01 00:00:00,COM_449,,1.0,,,,,,,6.0,,2.0,Bid Rejected,EMP_006,4th largest locum tenens staffing company,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_256,,COM_012,2017-04-01 00:00:00,,,,,,,,,,1.0,,3.0,,EMP_001,Phillips add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_257,,COM_204,2017-04-01 00:00:00,,,,,,,,,,6.0,,,,EMP_007,Bargain Hunt add-on; re-engaging with sellers in the fall,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_258,,COM_500,2017-04-01 00:00:00,,,,,,,,,,6.0,,4.0,Bid Rejected,EMP_001,Phillips add-on; Oklahoma based pet food distributor.  Receiving preliminary financial data,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_259,Maltese / Stone,COM_551,2017-07-07 00:00:00,COM_465,2.0,4.0,,,,,,,6.0,,,Bid Rejected,EMP_007,"Asset sale of Tyson’s kettle business, which produces sauces, dips, soups and sides",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_260,,COM_564,2017-04-01 00:00:00,COM_154,,,,,,,,,6.0,,6.0,Risk Profile,EMP_009,Phillips add-on; Southern California based pet food distributor,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_261,,COM_152,2016-04-13 00:00:00,COM_427,,,,,,,,,6.0,,,,EMP_008,Owns and operates 3 steakhouse restaurant concepts,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_262,,COM_198,2017-04-01 00:00:00,COM_157,,,,,,,,,6.0,,,,EMP_005,Purchase of Exxon assets with partner Capital Petroleum Group.  Submitted IOI on 4/24.,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_263,,COM_207,2016-10-12 00:00:00,COM_287,1.0,5.0,,,,,,,6.0,,2.0,Financial Performance,EMP_006,Public company that operates Pollo Tropical and Taco Cabana fast casual dining brands; submitted IOI,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_264,,COM_332,2016-02-18 00:00:00,COM_235,,,,,,,,,6.0,,,,EMP_001,Fast casual Mediterranean restaurant,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_265,,COM_446,2016-05-24 00:00:00,COM_253,,,,,,,,,6.0,,,,EMP_007,"Provides cleaning, testing and repair services for commercial & industrial portable liquid and dry bulk containers",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_266,White,COM_526,2017-06-21 00:00:00,COM_361,2.0,4.0,,,,,,,6.0,,4.0,Bid Rejected,EMP_001,Spin out of US and Europe women's health products,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_267,,COM_543,2017-04-01 00:00:00,COM_353,,,,,,,,,6.0,,,,EMP_007,,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_268,,COM_596,2016-07-18 00:00:00,COM_140,,,,,,,,,6.0,,,,EMP_009,Pure play pool equipment and solutions,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_269,,COM_100,2017-06-19 00:00:00,,1.0,3.0,,,,,,,6.0,,,Other,EMP_008,Give & Go add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_270,,COM_515,2017-06-01 00:00:00,,1.0,,,,,,,,6.0,,,Other,EMP_005,Give & Go add-on; iced pound cake and crumb cake,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_271,,COM_006,2017-06-01 00:00:00,COM_380,,,,,,,,,6.0,,,,EMP_006,"Largest IHOP franchisee, currently operating 113 restaurants across 8 states",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_272,,COM_111,2017-09-01 00:00:00,COM_115,,,,,,,,,6.0,,,,EMP_001,"North American contract beverage manufacturer operating facilities in Mooresville, North Carolina and Fort Worth, Texas",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_273,,COM_232,2017-06-01 00:00:00,COM_586,,,,,,,,,6.0,,,,EMP_007,Exclusive retailer of Verizon wireless stores; Blair facilitating one-off discussion with owner,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_274,,COM_273,2017-08-28 00:00:00,COM_253,2.0,,,,,,,,6.0,,,Too Small,EMP_001,Franchisor and operator of 358 homestyle cooking diners with heavy presence in Southeast. Currently owned by Sentinel,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_275,Vespa,COM_379,2017-08-31 00:00:00,COM_269,,,,,,,,,6.0,,,,EMP_007,largest independent premium baked snacking brand & platform in North America,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_276,,COM_537,2017-09-01 00:00:00,COM_421,,,,,,,,,6.0,,,,EMP_009,Specialty apparel retailer operating 221 stores in 31 states,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_277,,COM_570,2017-06-01 00:00:00,,,,,,,,,,6.0,,,,EMP_008,"Conglomerate of retail stores including Roses, Maxway, and Super 10, amongst others; one-off discussion with owner",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_278,,COM_574,2017-09-01 00:00:00,,,,,,,,,,6.0,,,,EMP_005,Multi-channel specialty retailer and contract manufacturer of nutritional products in the United States and internationally,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_279,Warrior,COM_349,2017-09-12 00:00:00,COM_269,2.0,2.0,,,,,,,6.0,,,Risk Profile,EMP_006,"Dental support organiziation (DSO), owned by FFL",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_280,Patriot,COM_053,2017-10-03 00:00:00,COM_286,2.0,2.0,,,,,,,6.0,,,Bid Rejected,EMP_001,Wholesale club operator with 215 warehouse locations and 5.2mm members,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_281,,COM_014,2017-10-03 00:00:00,COM_256,2.0,2.0,,,,,,,6.0,,2.0,Bid Rejected,EMP_007,"Provider of home health services, owned by Oak Hill",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_282,,COM_045,2017-08-08 00:00:00,COM_591,3.0,3.0,,,,,,,6.0,,,Bid Rejected,EMP_001,"Give & Go add-on; thaw-and-sell and frozen cheesecake manufacturer for grocery & wholesale club based in Kennesaw, GA",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_283,,COM_087,2017-10-01 00:00:00,COM_253,,2.0,,,,,,,6.0,,,Other,EMP_001,Manufacturer and distributor of brownie products; Give & Go add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_284,Red Sox,COM_109,2017-09-28 00:00:00,COM_554,2.0,2.0,,,,,,,6.0,,,Other,EMP_007,Provider of care-coordination for post-acute care,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_285,,COM_386,2017-10-05 00:00:00,COM_583,,,,,,,,,6.0,,1.0,Other,EMP_009,Genetic carrier testing,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_286,,COM_024,2017-10-14 00:00:00,COM_103,,,,,,,,,6.0,,1.0,Other,EMP_008,Owner and operator of hospitals,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_287,Bella,COM_342,2017-09-01 00:00:00,COM_118,3.0,2.0,,,,,,,6.0,,,Other,EMP_005,Physical therapy benefit manager in the Workers’ Comp space,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_288,Apollo 11,COM_373,2017-11-01 00:00:00,COM_321,2.0,2.0,,,,,,,6.0,,,Too Small,EMP_006,Specialty care management company focused on Oncology and Cardiology,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_289,,COM_372,2017-09-01 00:00:00,COM_235,,4.0,,,,,,,6.0,,,,EMP_001,Manufacturer and distributor of Nestlé confectionary products in the United States,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_290,,COM_584,2017-09-01 00:00:00,COM_586,,,,,,,,,6.0,,,,EMP_007,"Designer, marketer, and distributor of branded aftermarket wheels, performance tires, and accessories",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_291,,COM_385,2017-09-07 00:00:00,COM_172,2.0,3.0,,,,,,,6.0,,2.0,Risk Profile,EMP_001,Texas-based freestanding ED & micro-hospital operator,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_292,12,COM_433,2017-10-23 00:00:00,COM_285,2.0,,,,,,,,6.0,,,Other,EMP_007,"Owner, operator, and franchisor of 441 sandwich shops across the United States",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_293,,COM_121,2017-09-08 00:00:00,COM_050,2.0,,,,,,,,6.0,,,Other,EMP_009,Casual dining Tex-Mex restaurant chain with 85 locations,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_294,,COM_205,2017-11-01 00:00:00,COM_318,,,,,,,,,6.0,,,,EMP_008,Specialty Italian foodservice distributor,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_295,,COM_276,2017-11-01 00:00:00,COM_353,,,,,,,,,6.0,,,,EMP_005,"Manufacturer and distributor of all-natural, handcrafted bath, skin, home and cleaning products.",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_296,,COM_467,2017-11-01 00:00:00,COM_318,,,,,,,,,6.0,,,,EMP_006,E-Retailer of rugs,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_297,,COM_497,2017-10-25 00:00:00,COM_154,2.0,3.0,,,,,,,6.0,,,Other,EMP_001,Producer of branded fresh garlic and other ingredients and spices sold in grocery retail,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_298,,COM_498,2017-11-01 00:00:00,COM_269,,,,,,,,,6.0,,,,EMP_007,Manufacturer and distributor of craft yarn products,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_299,,COM_514,2017-11-01 00:00:00,COM_353,2.0,2.0,,,,,,,6.0,,,,EMP_001,Producer and distributor of honey,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_300,Broadway,COM_323,2017-03-31 00:00:00,COM_477,1.0,3.0,,,,,,,5.0,Current Investment,,,EMP_007,Closed 11/22/2017,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_301,Big,COM_590,2017-07-31 00:00:00,,1.0,3.0,,,,,,,5.0,Current Investment,,,EMP_009,Closed 11/22/2017,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_302,,COM_296,2017-08-14 00:00:00,COM_353,3.0,3.0,,,,,,,6.0,,,Management Not Ready,EMP_008,Give & Go add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_303,Wildcat,COM_311,2017-10-31 00:00:00,COM_235,2.0,4.0,,,,,,,6.0,,,,EMP_005,"Owner, operator, and franchisor of 762 convenience stores across 18 states",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_304,Energy,COM_076,2017-10-17 00:00:00,COM_253,3.0,2.0,,,,,,,6.0,,,Bid Rejected,EMP_006,Manufacturer of shelf-stable dairy-based food and beverage products,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_305,Athena,COM_597,2017-10-18 00:00:00,COM_427,2.0,5.0,,,,,,,6.0,,,Bid Rejected,EMP_001,Operator of over 200 owned or franchised fast-casual restaurants across 20 states,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_306,Air,COM_295,2017-09-13 00:00:00,COM_269,2.0,2.0,,,,,,,6.0,,,Too Small,EMP_007,Provider of home health services / Potential combination with Blue Wolf,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_307,,COM_278,2017-12-11 00:00:00,COM_353,2.0,2.0,,,,,,,6.0,,1.0,Other,EMP_001,DSO,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_308,Poseidon,COM_529,2017-08-23 00:00:00,COM_139,3.0,1.0,,,,,,,6.0,,,Bid Rejected,EMP_007,"Online, direct to consumer luxury mattress company",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_309,,COM_135,2017-12-01 00:00:00,COM_253,2.0,2.0,,,,,,,6.0,,,Other,EMP_009,Public health outsourcing platform,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_310,Jewel,COM_350,2017-12-06 00:00:00,COM_353,2.0,1.0,,,,,,,6.0,,,Risk Profile,EMP_008,"Beauty brand focused on mass face, lip, and eye products",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_311,Avedon,COM_324,2017-09-19 00:00:00,COM_056,2.0,3.0,,,,,,,6.0,,,Bid Rejected,EMP_005,Largest professional photography company in the world,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_312,Ponderosa,COM_168,2017-10-23 00:00:00,COM_285,3.0,4.0,,,,,,,6.0,,,,EMP_006,Manufacturer and distributor of ready-to-assemble furniture and home furnishings; operating segment within Dorel Industries,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_313,Alamo,COM_043,2017-11-21 00:00:00,COM_056,,4.0,,,,,,,6.0,,,Risk Profile,EMP_001,Two Aryzta plants located in IL with a combined 428K sq. ft. of manufacturing space and a NBV of $93mm / G&G add-on,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_314,Dragon,COM_156,2017-12-11 00:00:00,COM_289,2.0,2.0,,,,,,,6.0,,2.0,Bid Rejected,EMP_007,Canadian DSO,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_315,,COM_478,2018-01-17 00:00:00,COM_365,3.0,2.0,,,,,,,6.0,,3.0,On hold,EMP_001,Roll-up of dermatology practices / owned by LLR partners,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_316,,COM_211,2017-12-01 00:00:00,COM_381,,,,,,,,,6.0,,,,EMP_007,Owner and operator of 45 Firebirds branded restaurants across the United States,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_317,,COM_406,2017-12-01 00:00:00,COM_060,,,,,,,,,6.0,,,,EMP_009,Producer and marketer of arts and crafts products,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_318,,COM_434,2017-12-01 00:00:00,COM_325,,,,,,,,,6.0,,,,EMP_008,"Direct-to-consumer marketer of women's apparel and accessories, home products, and gift products",2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
DT_319,Red Hawk,COM_196,2018-01-26 00:00:00,COM_253,2.0,2.0,,,,,,,6.0,,,Risk Profile,EMP_005,Largest independent clinical research site services company focused on special populations; market leader in CNS,2025-07-14 11:31:53.600440,System_Data_Migration,2025-07-14 11:31:53.600547,System_Data_Migration
