Id,CompanyName,CompanyTypeId,PrivateEquityCompanySectors,PrivateEquityPortfolioCompanies,VerticalId,SubVerticalId,NumberOfEmployees,LTMRevenue,LTM EBITA,CurrencyId,EnterpriseValue,YearFounded,ParentCompany,AssetsUnderManagement,AddressLine1,AddressLine2,City,PostCode,Country,ContactId,Website,AdditionalDescription,CreatedAt,CreatedBy,UpdatedAt,UpdatedBy
COM_001,100% employee owned (ESOP),3,,,,,,,,,,,,,,,,,,,,,,,,
COM_002,3i,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_003,5-Hour Energy,1,,,2,26,,,265.0,,,,,,,,,,,,,,,,,
COM_004,A Place for Mom,1,,,1,21,,,,,269,,,,,,,,,,,,,,,
COM_005,ABC Billing,1,,,1,3,,,,,,,,,,,,,,,,,,,,
COM_006,ACG & PRP,1,,,2,27,,,30.0,,,,,,,,,,,,,,,,,
COM_007,AE Industrial,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_008,AEA,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_009,AEA Investors,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_010,AEA Investors LP,3,"- Consumer products
- Industrial","- Traeger (Current)
- Barnet (Cosmetic)",,,,,,1,,,,10.0,,,,,,,www.aeainvestors.com,,,,,
COM_011,AR Capital,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_012,ASC,1,,,2,23,,,,,,,,,,,,,,,,,,,,
COM_013,ATC Associates,1,,,1,4,,,,,,,,,,,,,,,,,,,,
COM_014,AccentCare,1,,,3,28,,,68.0,,625.0,,,,,,,,,,,,,,,
COM_015,Acima Credit,1,,,2,23,,,57.0,,,,,,,,,,,,,,,,,
COM_016,Aclara Technologies,1,,,1,4,,,,,1040,,,,,,,,,,,,,,,
COM_017,AdMedia,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_018,Advanced Discovery,1,,,1,9,,,,,300,,,,,,,,,,,,,,,
COM_019,Advantage Capital,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_020,Advent Software,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_021,Advicent,1,,,1,14,,,,,,,,,,,,,,,,,,,,
COM_022,Advisory Board Company,1,,,3,32,,,185.0,,,,,,,,,,,,,,,,,
COM_023,"Akamai, etc.",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_024,Alecto Healthcare Services,1,,,3,34,,,25.0,,,,,,,,,,,,,,,,,
COM_025,Allen & Co,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_026,Allergy Partners,1,,,3,28,,,22.0,,250.0,,,,,,,,,,,,,,,
COM_027,Altran,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_028,AmTrust,1,,,1,15,,,,,,,,,,,,,,,,,,,,
COM_029,American Advisors Group,1,,,1,19,,,,,720,,,,,,,,,,,,,,,
COM_030,American Capital Equity,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_031,American Freight,1,,,2,25,,,46.0,,350.0,,,,,,,,,,,,,,,
COM_032,American Infrastructure Funds,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_033,American Medical Response,1,,,3,32,,,262.0,,,,,,,,,,,,,,,,,
COM_034,Amherst Pierpont,1,,,1,13,,,,,450,,,,,,,,,,,,,,,
COM_035,Andrews Advisory Group,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_036,Apax,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_037,Aqua Finance,1,,,1,19,,,,,,,,,,,,,,,,,,,,
COM_038,Aquiline Capital,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_039,Ares,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_040,Argon,1,,,3,31,,,74.0,,750.0,,,,,,,,,,,,,,,
COM_041,Aricent,1,,,1,38,,,,,1450,,,,,,,,,,,,,,,
COM_042,Array,1,,,2,23,,291.0,82.0,,700.0,,,,,,,,,,,,,,,
COM_043,Aryzta Facilities,1,,,2,24,,,-23.0,,90.0,,,,,,,,,,,,,,,
COM_044,"Ascension, Echo",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_045,Atlanta Cheesecake,1,,,2,26,,,6.756756756756756,,50.0,,,,,,,,,,,,,,,
COM_046,Audax,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_047,Audax Private Equity,3,- Industrial,- Chem Specialty Chemicals,,,,,,1,,,,11.5,,,,,,,www.audaxprivateequity.com,- We have experience with specialty chemicals with with they have about 5 portfolio companies,,,,
COM_048,Augury,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_049,Aurora,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_050,BAML,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_051,BBB Industries,1,,,1,7,,,,,1000,,,,,,,,,,,,,,,
COM_052,BHI,1,,,1,4,,,,,36.4,,,,,,,,,,,,,,,
COM_053,BJ's Wholesale Club,1,,,2,25,,,515.0,,4000.0,,,,,,,,,,,,,,,
COM_054,BKD Corporate Finance,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_055,BMO,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_056,BMO,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_057,BR Partners,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_058,Back to Nature,1,,,2,26,,,10.4,,,,,,,,,,,,,,,,,
COM_059,Baird,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_060,Baird,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_061,Baird / Stifel,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_062,"Baird, Jefferies",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_063,BakeMark,1,,,2,26,,,58.0,,,,,,,,,,,,,,,,,
COM_064,Bank of America,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_065,Barclays,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_066,Barclays,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_067,Barclays Goldman Sachs,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_068,"Barclays, BMO",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_069,Baring Private Equity Asia,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_070,Bay State,1,,,3,29,,,7.5,,60.0,,,,,,,,,,,,,,,
COM_071,Belly,1,,,2,27,,,77.0,,,,,,,,,,,,,,,,,
COM_072,BenefitMall,1,,,1,14,,,,,,,,,,,,,,,,,,,,
COM_073,Benevis,1,,,3,29,,,43.0,,,,,,,,,,,,,,,,,
COM_074,Benson's,1,,,2,26,,,13.0,,80.0,,,,,,,,,,,,,,,
COM_075,Berkshire Partners,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_076,Berner Food & Beverage,1,,,2,26,,,58.0,,650.0,,,,,,,,,,,,,,,
COM_077,Bernhard Capital,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_078,Bessemer Venture,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_079,Bitnami,1,,,2,26,,,22.5,,135.0,,,,,,,,,,,,,,,
COM_080,BlackArch,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_081,BlackArch,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_082,Blaze Pizza,1,,,2,27,,,3.0,,200.0,,,,,,,,,,,,,,,
COM_083,Bluepay,1,,,1,3,,,,,,,,,,,,,,,,,,,,
COM_084,Boston Market,1,,,2,27,,,41.6,,,,,,,,,,,,,,,,,
COM_085,Brentwood Associates,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_086,Brightstar (U.S.),1,,,1,5,,,,,,,,,,,,,,,,,,,,
COM_087,Brownie Brittle,1,,,2,26,,,-1.7,,,,,,,,,,,,,,,,,
COM_088,BuildZoom,1,,,3,29,,,49.0,,600.0,,,,,,,,,,,,,,,
COM_089,CCMP,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_090,CCMP Capital,3,"- Consumer products
- Industrial","- Jetro Cash & Carry
- Shoes for Crews",,,,,,1,,,,12.0,,,,,,,www.ccmpcapital.com,- Are big on Consumer and industrial,,,,
COM_091,CD&R,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_092,CFGI,1,,,1,38,,,,,320,,,,,,,,,,,,,,,
COM_093,CHA Consulting,1,,,1,38,,,,,260,,,,,,,,,,,,,,,
COM_094,CIBTvisas,1,,,1,12,,,,,650,,,,,,,,,,,,,,,
COM_095,CIVC,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_096,CLEAResult,1,,,1,8,,,,,,,,,,,,,,,,,,,,
COM_097,CPMG,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_098,CVC,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_099,Café Rio,1,,,2,27,,,22.0,,,,,,,,,,,,,,,,,
COM_100,Café Valley,1,,,2,26,,,18.0,,135.0,,,,,,,,,,,,,,,
COM_101,Caltius,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_102,Canaccord,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_103,Cantor Fitzgerald,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_104,Capco,1,,,1,16,,,,,599,,,,,,,,,,,,,,,
COM_105,Capgemini,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_106,Capital Brands,1,,,2,24,,,56.2,,,,,,,,,,,,,,,,,
COM_107,Capsa,1,,,3,31,,,34.0,,,,,,,,,,,,,,,,,
COM_108,Captain D's,1,,,2,27,,,36.8,,,,,,,,,,,,,,,,,
COM_109,CareCentrix,1,,,3,33,,1490.0,95.0,,1200.0,,,,,,,,,,,,,,,
COM_110,Carlyle,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_111,Carolina Beverage Group,1,,,2,26,,,31.9,,,,,,,,,,,,,,,,,
COM_112,Carrabba's,1,,,2,27,,,85.0,,,,,,,,,,,,,,,,,
COM_113,Carve out of Navigant,1,,,1,38,,,,,600,,,,,,,,,,,,,,,
COM_114,Cascadia Capital,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_115,Cascadia Capital,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_116,Censeo,1,,,3,33,,,35.0,,,,,,,,,,,,,,,,,
COM_117,Centerview,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_118,Centerview,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_119,Centre Partners,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_120,Charlesbank,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_121,Chuy's,1,,,2,27,,,43.0,,,,,,,,,,,,,,,,,
COM_122,Citi,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_123,Clayton Dubilier & Rice,3,"- Consumer products
- Industrial","- Roofing Supply Group
- US Foods
- HD Supply",,,,,,1,,,,18.0,,,,,,,www.cdr-inc.com,,,,,
COM_124,Clear Choice,1,,,3,29,,,43.7,,,,,,,,,,,,,,,,,
COM_125,Clearent,1,,,1,3,,,,,,,,,,,,,,,,,,,,
COM_126,Clinical Innovations,1,,,3,31,,,20.8,,,,,,,,,,,,,,,,,
COM_127,Cloverleaf Cold Storage,1,,,2,26,,,156.5,,,,,,,,,,,,,,,,,
COM_128,CompoSecure,1,,,1,3,,,,,1130,,,,,,,,,,,,,,,
COM_129,Comvest,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_130,Consilio,1,,,1,9,,,,,,,,,,,,,,,,,,,,
COM_131,"Continental, etc.",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_132,Continuum,1,,,1,13,,,,,,,,,,,,,,,,,,,,
COM_133,Convergint Technologies,1,,,1,5,,,,,1090,,,,,,,,,,,,,,,
COM_134,Conversocial,1,,,2,26,,,34.0,,125.0,,,,,,,,,,,,,,,
COM_135,Correct Care Solutions,1,,,3,28,,,68.0,,,,,,,,,,,,,,,,,
COM_136,Country Fresh,1,,,2,26,,,318.0,,,,,,,,,,,,,,,,,
COM_137,Coventry Workers' Comp,1,,,3,33,,,120.0,,,,,,,,,,,,,,,,,
COM_138,Cowen,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_139,Cowen,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_140,Credit Suisse,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_141,"Credit Suisse, DB",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_142,Crestview Partners,3,- Industrial Products,"- Key Safety Systems
- Accuride corporation",,,,,,1,,,,20.0,,,,,,,www.crestview.com,- Have industrial products focus,,,,
COM_143,Cross Country Infrastructure,1,,,1,4,,,,,450,,,,,,,,,,,,,,,
COM_144,Crossmark,1,,,1,21,,,,,,,,,,,,,,,,,,,,
COM_145,Cypress Group,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_146,DFW Capital Partners,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_147,DH Corporation,1,,,1,14,,,,,"CAD $3,474",,,,,,,,,,,,,,,
COM_148,DRB Systems,1,,,1,5,,,,,240,,,,,,,,,,,,,,,
COM_149,DaVita Dialysis / American Renal Associates,1,,,3,28,,,50.0,,,,,,,,,,,,,,,,,
COM_150,Dade Paper,1,,,2,27,,,28.4,,,,,,,,,,,,,,,,,
COM_151,Deckers Brands,1,,,2,24,,,219.0,,,,,,,,,,,,,,,,,
COM_152,Del Frisco's,1,,,2,27,,,55.0,,,,,,,,,,,,,,,,,
COM_153,Deloitte,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_154,Deloitte,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_155,Dent Wizard,1,,,1,4,,,,,820,,,,,,,,,,,,,,,
COM_156,Dentalcorp,1,,,3,29,,562.0,120.0,,1500.0,,,,,,,,,,,,,,,
COM_157,Deutsche Bank,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_158,Direct to Company,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_159,Direct to FIS,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_160,Direxion Investments,1,,,1,18,,,,,,,,,,,,,,,,,,,,
COM_161,Discover.org,1,,,1,21,,,,,1100,,,,,,,,,,,,,,,
COM_162,Discovery,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_163,Discovery Education,1,,,1,10,,,,,,,,,,,,,,,,,,,,
COM_164,DiversiTech,1,,,1,7,,,,,760,,,,,,,,,,,,,,,
COM_165,Divisions Maintenance Group,1,,,1,8,,,,,,,,,,,,,,,,,,,,
COM_166,Dole Food Company,1,,,2,26,,,240.0,,2000.0,,,,,,,,,,,,,,,
COM_167,Dometic Group,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_168,Dorel Home,1,,,2,24,,,83.3,,600.0,,,,,,,,,,,,,,,
COM_169,Dorel Industries,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_170,DuPage Medical Group,1,,,3,28,,,92.0,,,,,,,,,,,,,,,,,
COM_171,Duff & Phelps,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_172,Duff & Phelps,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_173,Dwyer Group,1,,,1,8,,,,,600,,,,,,,,,,,,,,,
COM_174,Dynasty Financial Partners,1,,,1,13,,,,,,,,,,,,,,,,,,,,
COM_175,E*TRADE,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_176,EAG,1,,,1,37,,,,,650,,,,,,,,,,,,,,,
COM_177,ERC,1,,,3,29,,,46.0,,,,,,,,,,,,,,,,,
COM_178,ESOP,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_179,Echo Logistics,1,,,1,12,,,,,,,,,,,,,,,,,,,,
COM_180,Ecinity,1,,,2,25,,16.2,3.2,,90.0,,,,,,,,,,,,,,,
COM_181,Edgestone,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_182,El Rancho,1,,,2,25,,,28.2,,,,,,,,,,,,,,,,,
COM_183,Electrical Components International,1,,,2,24,,,130.0,,,,,,,,,,,,,,,,,
COM_184,Electrical Components International,1,,,1,4,,,,,1250,,,,,,,,,,,,,,,
COM_185,Elior Group,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_186,Elior NA,1,,,1,39,,,,,950,,,,,,,,,,,,,,,
COM_187,Elite Dental,1,,,3,29,,72.0,12.0,,,,,,,,,,,,,,,,,
COM_188,Energy Capital Partners,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_189,Energy Solutions,1,,,1,4,,,,,1010,,,,,,,,,,,,,,,
COM_190,EnviroVac,1,,,1,4,,,,,165,,,,,,,,,,,,,,,
COM_191,Estancia,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_192,Eurofins,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_193,European Wax Center,1,,,2,25,,,29.5,,,,,,,,,,,,,,,,,
COM_194,Evercore,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_195,Evestment,1,,,1,6,,,,,,,,,,,,,,,,,,,,
COM_196,Evolution Research Group,1,,,3,30,,,17.0,,,,,,,,,,,,,,,,,
COM_197,Express Oil Change & Tire,1,,,2,25,,,41.0,,,,,,,,,,,,,,,,,
COM_198,Exxon Assets,1,,,2,25,,,200.0,,,,,,,,,,,,,,,,,
COM_199,FFL,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_200,FFL Partners,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_201,FIS,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_202,FMG,1,,,1,21,,,,,750,,,,,,,,,,,,,,,
COM_203,FT Partners,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_204,Fast Track It,1,,,2,25,,,,,,,,,,,,,,,,,,,,
COM_205,Ferraro Foods,1,,,2,23,,,32.0,,,,,,,,,,,,,,,,,
COM_206,Fieldbrook Foods,1,,,2,26,,,27.1,,,,,,,,,,,,,,,,,
COM_207,Fiesta Restaurant Group,1,,,2,27,,,103.2,,850.0,,,,,,,,,,,,,,,
COM_208,Finastra,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_209,Finnea Group,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_210,Fintrax,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_211,Firebirds,1,,,2,27,,,19.3,,,,,,,,,,,,,,,,,
COM_212,First Data,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_213,First Watch,1,,,2,27,,,35.5,,,,,,,,,,,,,,,,,
COM_214,Flexpoint,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_215,FlightCar,1,,,2,25,,,,,10.5,,,,,,,,,,,,,,,
COM_216,Focal Point,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_217,FolioFN,1,,,1,13,,,,,,,,,,,,,,,,,,,,
COM_218,Fontanini,1,,,2,26,,,20.0,,,,,,,,,,,,,,,,,
COM_219,"Foundation Consumer Healthcare, Cooper Surgical, CVC",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_220,Founder,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_221,Founders,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_222,GA / Stonepoint,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_223,GS,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_224,GS Merchant Banking,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_225,"GS, Insight Venture, Pritzker, Huizenga",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_226,GTCR,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_227,Galls,1,,,1,7,,,,,402.5,,,,,,,,,,,,,,,
COM_228,General Atlantic,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_229,General Pet,1,,,2,23,,,2.3,,18.5,,,,,,,,,,,,,,,
COM_230,Genpact IT Transformation assets,1,,,1,5,,,,,200,,,,,,,,,,,,,,,
COM_231,Genstar Capital,3,- Industrial Products,"- Pretium Packaging
- Fort Dearborn Company",,,,,,1,,,,8.5,,,,,,,www.gencap.com,,,,,
COM_232,GoWireless,1,,,2,25,,,100.0,,,,,,,,,,,,,,,,,
COM_233,Golden Gate Capital,3,"- Consumer products
- Industrial","- Eddie Bauer
- Pacsun",,,,,,1,,,,14.0,,,,,,,www.goldengatecap.com,"Mr. Thomas focuses on investments in Industrials, and basic materials sector in particular main office number",,,,
COM_234,Goldman Sachs,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_235,Goldman Sachs,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_236,"Goldman Sachs, Harris Williams",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_237,Gopher Resource,1,,,1,4,,,,,930,,,,,,,,,,,,,,,
COM_238,Gordmans Stores,1,,,2,25,,,21.9,,,,,,,,,,,,,,,,,
COM_239,Gores Group,3,"- Consumer products
- Industrial",- Sage Automotive (previously),,,,,,1,,,,2.4,,,,,,,www.gores.com,- One of their strategies on some of their case studies is addons (e.g Sage Automotive)… they might want add-ons but don’t know how to go about doing them,,,,
COM_240,Greenbriar,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_241,Greif & Co,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_242,Gridiron,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_243,Gryphon,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_244,Gryphon (Cakerie),3,,,,,,,,,,,,,,,,,,,,,,,,
COM_245,Guaranteed Rate,1,,,1,19,,,,,650,,,,,,,,,,,,,,,
COM_246,Guggenheim,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_247,Guitar Center,1,,,2,25,,,160.0,,,,,,,,,,,,,,,,,
COM_248,HIG,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_249,Halifax,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_250,Halo,1,,,1,7,,,,,500,,,,,,,,,,,,,,,
COM_251,Hankyul Invest,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_252,Harris Williams,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_253,Harris Williams,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_254,Harris Williams / Baird,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_255,Harris Williams / William Blair,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_256,"Harris Williams, JP Morgan",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_257,"Harris Williams, William Blair",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_258,Harvest Partners,3,- Industrial Products,"- Associated Materials (Prior)
- Driven Brands (Consumer)",,,,,,1,,,,2.0,,,,,,,www.harvestpartners.com,- Did addons for Associated Materials while they owned it,,,,
COM_259,Headwaters,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_260,Healthtronics,1,,,3,28,,,36.0,,,,,,,,,,,,,,,,,
COM_261,Hearthside,1,,,2,26,,,216.0,,,,,,,,,,,,,,,,,
COM_262,Heartland Automotive Services,1,,,2,24,,,32.9,,,,,,,,,,,,,,,,,
COM_263,HemaSource,1,,,3,35,,,20.0,,,,,,,,,,,,,,,,,
COM_264,HighTower,1,,,1,13,,,,,360,,,,,,,,,,,,,,,
COM_265,"Highlander, etc.",3,,,,,,,,,,,,,,,,,,,,,,,,
COM_266,Holley Performance Products,1,,,2,24,,,72.0,,,,,,,,,,,,,,,,,
COM_267,Horizon Primary Care,1,,,3,30,,,145.0,,,,,,,,,,,,,,,,,
COM_268,Houlihan Lokey,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_269,Houlihan Lokey,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_270,Houlihan Lokey UBS,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_271,Houzz,1,,,3,31,,,124.2,,1250.0,,,,,,,,,,,,,,,
COM_272,Hubbell Incorporated,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_273,Huddle House,1,,,2,27,,,17.0,,,,,,,,,,,,,,,,,
COM_274,IFTTT,1,,,2,25,,,19.4,,160.0,,,,,,,,,,,,,,,
COM_275,Imperial Capital Group,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_276,Indigo Wild,1,,,2,24,,,7.6,,,,,,,,,,,,,,,,,
COM_277,Insurance Zebra,1,,,3,32,,,53.3,,480.0,,,,,,,,,,,,,,,
COM_278,Interdent,1,,,3,29,,,36.0,,,,,,,,,,,,,,,,,
COM_279,International Cash Distributors,1,,,1,13,,,,,,,,,,,,,,,,,,,,
COM_280,International Catastrophe Insurance Managers,1,,,1,13,,,,,202,,,,,,,,,,,,,,,
COM_281,Invista,1,,,2,24,,,297.0,,,,,,,,,,,,,,,,,
COM_282,Irving Place Capital,3,"- Consumer products
- Industrial","- Bendon
- New York and Co
- Rag and Bone",,,,,,1,,,,4.4,,,,,,,www.irvingplacecapital.com,"- Have both branded consumer companies and industrial companies
- DR used to have a contact there ""Doug Kohn""",,,,
COM_283,JF Lehman,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_284,JP Morgan,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_285,JP Morgan,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_286,"JP Morgan, Deutsche Bank",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_287,JPM,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_288,Jefferies,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_289,Jefferies,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_290,Jefferies & Company,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_291,"Jefferies, JP Morgan",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_292,"Jefferies, North Point",2,,,,,,,,,,,,,,,,,,,,,,,,
COM_293,Jefferies; Baird,2,,,,,,,,,,,,,,,,,,,,,,,,
COM_294,Jordan Company,3,,,,,,,,,,,,,,,,,,,,,,,,
COM_295,Jordan Home Health,1,,,3,28,,,70.0,,,,,,,,,,,,,,,,,
COM_296,Just Desserts,1,,,2,26,,,3.6,,28.8,,,,,,,,,,,,,,,
COM_297,KBS,1,,,2,34,,,55.0,,,,,,,,,,,,,,,,,
COM_298,KKR,3,,,,,,,,,,,,,,,,,,,,,,,,
